date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:57	49563/49563	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:03:54%20GMT	https://www.250-mercer.ltd/?a=cust&page=real-estate	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index36fc.html	(from https://www.250-mercer.ltd/)
12:03:57	358037/358037	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Sep%202021%2020:26:40%20GMT	https://www.250-mercer.ltd/files/health-wellness.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/health-wellness.jpg	(from https://www.250-mercer.ltd/?a=cust&page=responsibility)
12:03:59	5987/5987	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Sep%202021%2020:11:44%20GMT	https://www.250-mercer.ltd/files/corner-stripes-bottom.svg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/corner-stripes-bottom.svg	(from https://www.250-mercer.ltd/?a=cust&page=responsibility)
12:03:59	381630/381630	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Sep%202021%2020:13:24%20GMT	https://www.250-mercer.ltd/files/quintet_counterpoint_midyear_webinar_banner.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/quintet_counterpoint_midyear_webinar_banner.jpg	(from https://www.250-mercer.ltd/?a=cust&page=responsibility)
12:04:01	160484/160484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:01:10%20GMT	https://www.250-mercer.ltd/files/Elledge_181012.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/Elledge_181012.jpg	(from https://www.250-mercer.ltd/?a=cust&page=stocks)
12:04:02	47038/47038	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:01:10%20GMT	https://www.250-mercer.ltd/files/OBok3F8buKY.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/OBok3F8buKY.jpg	(from https://www.250-mercer.ltd/?a=cust&page=stocks)
12:04:03	516842/516842	UR-M--	200	added ('Partial%20Content')	image/png	date:Fri,%2017%20Sep%202021%2011:01:10%20GMT	https://www.250-mercer.ltd/files/CP-Weekly-teaser.png	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/CP-Weekly-teaser.png	(from https://www.250-mercer.ltd/?a=cust&page=stocks)
12:04:05	237909/237909	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:01:10%20GMT	https://www.250-mercer.ltd/files/activeownership.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/activeownership.jpg	(from https://www.250-mercer.ltd/?a=cust&page=stocks)
12:04:05	7677/7677	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2011:01:04%20GMT	https://www.250-mercer.ltd/files/stock1.png	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/stock1.png	(from https://www.250-mercer.ltd/?a=cust&page=stocks)
12:04:05	7879/7879	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2011:01:04%20GMT	https://www.250-mercer.ltd/files/stock2.png	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/stock2.png	(from https://www.250-mercer.ltd/?a=cust&page=stocks)
12:04:05	1006946/1006946	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:01:10%20GMT	https://www.250-mercer.ltd/files/stock-bg.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/stock-bg.jpg	(from https://www.250-mercer.ltd/?a=cust&page=stocks)
12:04:07	100125/100125	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:05%20GMT	https://www.250-mercer.ltd/index.php	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index-4.html	(from https://www.250-mercer.ltd/?a=signup)
12:04:08	16351/16351	---M--	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2011:08:18%20GMT	https://www.250-mercer.ltd/files/themify-icons.css	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/themify-icons.css	(from https://www.250-mercer.ltd/?a=cust&page=alternatives)
12:04:09	263459/263459	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Thu,%2016%20Sep%202021%2020:11:44%20GMT	https://www.250-mercer.ltd/files/venture-retirement.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/venture-retirement.jpg	(from https://www.250-mercer.ltd/)
12:04:09	100125/100125	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:06%20GMT	https://www.250-mercer.ltd/?a=rules.html	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexe908.html	(from https://www.250-mercer.ltd/?a=signup)
12:04:10	280059/280059	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20May%202021%2015:09:02%20GMT	https://www.250-mercer.ltd/files/herro.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/herro.jpg	(from https://www.250-mercer.ltd/?a=forgot_password)
12:04:10	1196824/1196824	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:06:58%20GMT	https://www.250-mercer.ltd/files/fixed-bg.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/fixed-bg.jpg	(from https://www.250-mercer.ltd/?a=cust&page=fixed-income)
12:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2011:04:09%20GMT	https://www.250-mercer.ltd/index-a=cust&page=signup.html	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index-a=cust&page=signup.html	(from https://www.250-mercer.ltd/?a=faq)
12:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2011:04:10%20GMT	https://www.250-mercer.ltd/index-a=cust&page=faq.html	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index-a=cust&page=faq.html	(from https://www.250-mercer.ltd/?a=faq)
12:04:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2011:04:10%20GMT	https://www.250-mercer.ltd/index-a=cust&page=alternatives.html	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index-a=cust&page=alternatives.html	(from https://www.250-mercer.ltd/?a=faq)
12:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2011:04:10%20GMT	https://www.250-mercer.ltd/index-a=cust&page=real-estate.html	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index-a=cust&page=real-estate.html	(from https://www.250-mercer.ltd/?a=faq)
12:04:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2013%20Sep%202023%2011:04:11%20GMT	https://www.250-mercer.ltd/index-a=cust&page=financial-planning.html	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index-a=cust&page=financial-planning.html	(from https://www.250-mercer.ltd/?a=faq)
12:04:12	117437/117437	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Sep%202021%2020:11:44%20GMT	https://www.250-mercer.ltd/files/Elledge_181011_3465_CIT_3314.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/Elledge_181011_3465_CIT_3314.jpg	(from https://www.250-mercer.ltd/?a=faq)
12:04:12	61363/61363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Sep%202021%2020:11:44%20GMT	https://www.250-mercer.ltd/files/bram-investors.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/bram-investors.jpg	(from https://www.250-mercer.ltd/?a=faq)
12:04:13	38858/38858	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2011:09:46%20GMT	https://www.250-mercer.ltd/files/real1.png	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/real1.png	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:14	199575/199575	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/iStock-91360378.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/iStock-91360378.jpg	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:14	30139/30139	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2011:09:46%20GMT	https://www.250-mercer.ltd/files/real2.png	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/real2.png	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:16	130527/130527	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/high-res-jpg-center_parcs_stsp_exterior_night.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/high-res-jpg-center_parcs_stsp_exterior_night.jpg	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:16	373820/373820	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/potsdamerplatz_tiny.png	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/potsdamerplatz_tiny.png	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:16	313006/313006	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/ggp_091614_shops_at_la_cantera_0454.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/ggp_091614_shops_at_la_cantera_0454.jpg	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:17	186560/186560	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/2.1_uk_housing.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/2.1_uk_housing.jpg	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:17	100606/100606	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/full_width_image2x_5.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/full_width_image2x_5.jpg	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:17	39112/39112	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/image-12x_9.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/image-12x_9.jpg	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:17	110479/110479	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/full_width_image-12x.jpg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/full_width_image-12x.jpg	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:17	2167784/2167784	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2011:09:48%20GMT	https://www.250-mercer.ltd/files/nyc_cityline_tiny.png	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/nyc_cityline_tiny.png	(from https://www.250-mercer.ltd/?a=cust&page=real-estate)
12:04:18	59320/59320	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:17%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=responsibility	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexae8e-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:19	49563/49563	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:17%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=real-estate	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index36fc-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:19	45423/45423	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:18%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=stocks	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index49c8-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:20	45800/45800	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:19%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=fixed-income	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index32e4-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:21	36976/36976	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:20%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=multi-asset	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index9440-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:21	28182/28182	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:20%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=plan	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index5157-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:21	25653/25653	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:21%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=nfp	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexc3dc-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:22	37155/37155	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:21%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=financial-planning	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexa581-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:22	17534/17534	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:22%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=property	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexf8ac-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:23	25287/25287	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:22%20GMT	https://www.250-mercer.ltd/index.php?a=support	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index15a0-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:23	6797/6797	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:22%20GMT	https://www.250-mercer.ltd/index.php?a=login	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexc30b-2.html	(from https://www.250-mercer.ltd/index.php)
12:04:23	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:23%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=signup	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index48b2.php	(from https://www.250-mercer.ltd/index.php)
12:04:24	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:23%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=alternatives	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index2005.php	(from https://www.250-mercer.ltd/index.php)
12:04:24	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:23%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=support	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index30ff.php	(from https://www.250-mercer.ltd/index.php)
12:04:24	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:24%20GMT	https://www.250-mercer.ltd/index.php?a=faq	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index38cd.php	(from https://www.250-mercer.ltd/index.php)
12:04:25	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:24%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=terms	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index3ab4.php	(from https://www.250-mercer.ltd/index.php)
12:04:25	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:24%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=contact	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index8552.php	(from https://www.250-mercer.ltd/index.php)
12:04:25	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:25%20GMT	https://www.250-mercer.ltd/files/themify.eot	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/themify.eot	(from https://www.250-mercer.ltd/files/themify-icons.css)
12:04:26	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:25%20GMT	https://www.250-mercer.ltd/files/themify.woff	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/themify.woff	(from https://www.250-mercer.ltd/files/themify-icons.css)
12:04:26	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:25%20GMT	https://www.250-mercer.ltd/files/themify.ttf	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/themify.ttf	(from https://www.250-mercer.ltd/files/themify-icons.css)
12:04:26	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:26%20GMT	https://www.250-mercer.ltd/files/themify.svg	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/files/themify.svg	(from https://www.250-mercer.ltd/files/themify-icons.css)
12:04:27	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:26%20GMT	https://www.250-mercer.ltd/index.php?a=cust&page=about-us	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index7b87.php	(from https://www.250-mercer.ltd/index.php)
12:04:28	12171/12171	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:27%20GMT	https://www.250-mercer.ltd/index.php?a=signup	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexcca3-2.html	(from https://www.250-mercer.ltd/index.php?a=cust&page=plan)
12:04:28	318/318	---M--	403	error ('Forbidden')	text/html	date:Wed,%2013%20Sep%202023%2011:04:28%20GMT	https://www.250-mercer.ltd/index.php?a=forgot_password	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/index8083.php	(from https://www.250-mercer.ltd/index.php?a=login)
12:04:30	100125/100125	---MC-	200	added ('OK')	text/html	date:Wed,%2013%20Sep%202023%2011:04:28%20GMT	https://www.250-mercer.ltd/index.php?a=rules.html	C:/My%20Web%20Sites/realestate/www.250-mercer.ltd/indexe908-2.html	(from https://www.250-mercer.ltd/index.php?a=signup)
